city,timestamp,temperature,season
New York,2010-06-05,31.154621147923752,summer
New York,2010-06-06,34.85986421330476,summer
New York,2010-06-07,30.985721197869065,summer
New York,2010-06-08,20.917501045031578,summer
New York,2010-06-09,25.44229470436878,summer
New York,2010-06-10,19.312028438748317,summer
New York,2010-06-11,22.167621256275723,summer
New York,2010-06-12,28.268345950304738,summer
New York,2010-06-13,23.58102425982206,summer
New York,2010-06-14,27.652547390877654,summer
New York,2010-06-15,19.84234433560632,summer
New York,2010-06-16,13.165468735755395,summer
New York,2010-06-17,21.62718117012549,summer
New York,2010-06-18,31.5218521978789,summer
New York,2010-06-19,24.1612935072588,summer
New York,2010-06-20,17.095948628945315,summer
New York,2010-06-21,31.05513042638213,summer
New York,2010-06-22,25.689023449603937,summer
New York,2010-06-23,28.659911180583215,summer
New York,2010-06-24,25.681602824361352,summer
New York,2010-06-25,21.550132974134133,summer
New York,2010-06-26,34.45193483185033,summer
New York,2010-06-27,16.90977759542044,summer
New York,2010-06-28,32.11503240815774,summer
New York,2010-06-29,29.65561142889738,summer
New York,2010-06-30,23.931691527777527,summer
New York,2010-07-01,27.49730275746021,summer
New York,2010-07-02,23.047822114312133,summer
New York,2010-07-03,17.34153909414288,summer
New York,2010-07-04,23.940860199045634,summer
New York,2010-07-05,23.91686511572476,summer
New York,2010-07-06,20.32829896177037,summer
New York,2010-07-07,25.395723836009168,summer
New York,2010-07-08,34.394813114477415,summer
New York,2010-07-09,23.630388768570462,summer
New York,2010-07-10,27.974445697251387,summer
New York,2010-07-11,23.182315483144137,summer
New York,2010-07-12,25.995201094571765,summer
New York,2010-07-13,24.213218814721635,summer
New York,2010-07-14,26.415398285808898,summer
New York,2010-07-15,24.244133806275258,summer
New York,2010-07-16,20.961359366287773,summer
New York,2010-07-17,22.09773007565585,summer
New York,2010-07-18,28.000523130522645,summer
New York,2010-07-19,31.73023833310439,summer
New York,2010-07-20,32.8929026289971,summer
New York,2010-07-21,7.081325483563802,summer
New York,2010-07-22,22.5396166833523,summer
New York,2010-07-23,21.206006664922537,summer
New York,2010-07-24,28.091045115214122,summer
New York,2010-07-25,23.52045443091104,summer
New York,2010-07-26,29.121483348144253,summer
New York,2010-07-27,19.090114423847368,summer
New York,2010-07-28,25.13655417155746,summer
New York,2010-07-29,25.358231109316318,summer
New York,2010-07-30,23.275731269993493,summer
New York,2010-07-31,16.93765646392131,summer
New York,2010-08-01,20.11608655141724,summer
New York,2010-08-02,15.157165171492174,summer
New York,2010-08-03,28.226822228176395,summer
New York,2010-08-04,22.22836222849167,summer
New York,2010-08-05,28.2040450940927,summer
New York,2010-08-06,23.943746133870842,summer
New York,2010-08-07,22.56841465646774,summer
New York,2010-08-08,16.731115075691235,summer
New York,2010-08-09,26.228909004934547,summer
New York,2010-08-10,27.071057235984203,summer
New York,2010-08-11,29.25835603900854,summer
New York,2010-08-12,21.317791588126035,summer
New York,2010-08-13,24.969022917647596,summer
New York,2010-08-14,28.3013381217596,summer
New York,2010-08-15,26.141512436625636,summer
New York,2010-08-16,26.378836981219404,summer
New York,2010-08-17,27.407327081993273,summer
New York,2010-08-18,25.25441049413834,summer
New York,2010-08-19,30.718065474454715,summer
New York,2010-08-20,23.270864432702698,summer
New York,2010-08-21,21.90805900416518,summer
New York,2010-08-22,23.681624148584774,summer
New York,2010-08-23,15.112044680015902,summer
New York,2010-08-24,35.06359739677343,summer
New York,2010-08-25,22.86481137114261,summer
New York,2010-08-26,27.319610751603516,summer
New York,2010-08-27,18.84771004804438,summer
New York,2010-08-28,17.04881620167371,summer
New York,2010-08-29,31.09890800921358,summer
New York,2010-08-30,22.06069845140171,summer
New York,2010-08-31,18.427756754011412,summer
New York,2010-09-01,13.620104639259669,autumn
New York,2010-09-02,12.147346241134867,autumn
New York,2010-09-03,15.471649058042308,autumn
New York,2010-09-04,13.181606785816589,autumn
New York,2010-09-05,13.372254810723229,autumn
New York,2010-09-06,26.066126407200663,autumn
New York,2010-09-07,18.043475039966758,autumn
New York,2010-09-08,24.37685312038149,autumn
New York,2010-09-09,18.092479258769284,autumn
New York,2010-09-10,17.634107785163938,autumn
New York,2010-09-11,20.846617367014716,autumn
New York,2010-09-12,10.611397924941107,autumn
New York,2010-09-13,15.096977061904171,autumn
New York,2010-09-14,23.96666451208994,autumn
New York,2010-09-15,13.321146338764546,autumn
New York,2010-09-16,15.798459338239399,autumn
New York,2010-09-17,16.314807505624177,autumn
New York,2010-09-18,3.6653231424525714,autumn
New York,2010-09-19,17.925393576192835,autumn
New York,2010-09-20,18.115553163249025,autumn
New York,2010-09-21,16.24068006768085,autumn
New York,2010-09-22,17.763081846494348,autumn
New York,2010-09-23,14.097144489443425,autumn
New York,2010-09-24,20.00491633828134,autumn
New York,2010-09-25,8.009879968356781,autumn
New York,2010-09-26,16.696749535716386,autumn
New York,2010-09-27,16.4650866945859,autumn
New York,2010-09-28,12.799360358696926,autumn
New York,2010-09-29,19.373511594751893,autumn
New York,2010-09-30,14.684238668174217,autumn
New York,2010-10-01,12.440700435594469,autumn
New York,2010-10-02,17.669952832640284,autumn
New York,2010-10-03,8.698482523121681,autumn
New York,2010-10-04,10.111507734933475,autumn
New York,2010-10-05,-0.35267555531031114,autumn
New York,2010-10-06,20.992062078256765,autumn
New York,2010-10-07,22.908470673788315,autumn
New York,2010-10-08,13.513259522328928,autumn
New York,2010-10-09,17.74214357294742,autumn
New York,2010-10-10,14.442235346741723,autumn
New York,2010-10-11,9.699008421840292,autumn
New York,2010-10-12,15.869645595269779,autumn
New York,2010-10-13,15.658744686494058,autumn
New York,2010-10-14,21.873488671803862,autumn
New York,2010-10-15,8.205547157214841,autumn
New York,2010-10-16,4.910119037867137,autumn
New York,2010-10-17,22.51102538699815,autumn
New York,2010-10-18,14.776282056756761,autumn
New York,2010-10-19,12.801153370474154,autumn
New York,2010-10-20,15.8858369405366,autumn
New York,2010-10-21,16.757282858834106,autumn
New York,2010-10-22,6.347227465061403,autumn
New York,2010-10-23,10.828383579986863,autumn
New York,2010-10-24,-1.1956577867216893,autumn
New York,2010-10-25,12.703363073642809,autumn
New York,2010-10-26,19.11383033889029,autumn
New York,2010-10-27,12.346028728439617,autumn
New York,2010-10-28,20.902948122789923,autumn
New York,2010-10-29,18.605774612153798,autumn
New York,2010-10-30,17.305102660534004,autumn
New York,2010-10-31,18.00570502557095,autumn
New York,2010-11-01,8.44442569714526,autumn
New York,2010-11-02,3.6914427357844914,autumn
New York,2010-11-03,10.911895846405063,autumn
New York,2010-11-04,13.438386955056272,autumn
New York,2010-11-05,14.385754255133088,autumn
New York,2010-11-06,20.447200511494685,autumn
New York,2010-11-07,17.230518560071808,autumn
New York,2010-11-08,15.86695164552408,autumn
New York,2010-11-09,24.67373557380848,autumn
New York,2010-11-10,22.74415966427055,autumn
New York,2010-11-11,23.811414018048467,autumn
New York,2010-11-12,13.928794202573862,autumn
New York,2010-11-13,17.20781899185426,autumn
New York,2010-11-14,9.919624362049312,autumn
New York,2010-11-15,10.769421652546093,autumn
New York,2010-11-16,15.170931735743437,autumn
New York,2010-11-17,9.249214373466106,autumn
New York,2010-11-18,26.52752012062217,autumn
New York,2010-11-19,10.864008259135012,autumn
New York,2010-11-20,18.543863196943903,autumn
New York,2010-11-21,19.559801001149555,autumn
New York,2010-11-22,8.247374357566354,autumn
New York,2010-11-23,16.021598557805106,autumn
New York,2010-11-24,19.124053327710293,autumn
New York,2010-11-25,17.283902381634682,autumn
New York,2010-11-26,13.491608298902705,autumn
New York,2010-11-27,7.637375619223632,autumn
New York,2010-11-28,20.79814097337783,autumn
New York,2010-11-29,17.75131173997066,autumn
New York,2010-11-30,10.176102542493037,autumn
New York,2010-12-01,8.625278689744986,winter
New York,2010-12-02,-2.6759660443208775,winter
New York,2010-12-03,-2.561302401290591,winter
New York,2010-12-04,8.739626727147968,winter
New York,2010-12-05,1.3302928953469637,winter
New York,2010-12-06,16.248457040196477,winter
New York,2010-12-07,-3.4290927420415382,winter
New York,2010-12-08,3.903271876798968,winter
New York,2010-12-09,0.50095331997799,winter
New York,2010-12-10,-3.53937400670183,winter
New York,2010-12-11,2.3455138953517736,winter
New York,2010-12-12,-0.09289318061896923,winter
New York,2010-12-13,-4.5648058758394034,winter
New York,2010-12-14,-2.307974429158371,winter
New York,2010-12-15,1.272554053996671,winter
New York,2010-12-16,0.2648904290876516,winter
New York,2010-12-17,-2.2399999917133293,winter
New York,2010-12-18,-3.9515779868385597,winter
New York,2010-12-19,1.0024720343659959,winter
New York,2010-12-20,3.572074348693718,winter
New York,2010-12-21,-0.8894211239977395,winter
New York,2010-12-22,-3.767526103345507,winter
New York,2010-12-23,-0.9662816865216741,winter
New York,2010-12-24,3.1038974410831988,winter
New York,2010-12-25,-1.450445534665369,winter
New York,2010-12-26,-3.213676646966397,winter
New York,2010-12-27,3.8534976299674835,winter
New York,2010-12-28,1.3067968061736102,winter
New York,2010-12-29,0.6361004010441474,winter
New York,2010-12-30,3.947514170231386,winter
New York,2010-12-31,-8.15904181396538,winter
New York,2011-01-01,-3.6267423872744664,winter
New York,2011-01-02,1.9629382201639163,winter
New York,2011-01-03,5.151219100138826,winter
New York,2011-01-04,1.2610632270550162,winter
New York,2011-01-05,7.34331589884068,winter
New York,2011-01-06,4.255408352632079,winter
New York,2011-01-07,9.440073564241198,winter
New York,2011-01-08,-2.2539130582399975,winter
New York,2011-01-09,4.991216652488772,winter
New York,2011-01-10,3.338129610447738,winter
New York,2011-01-11,-4.455424360712982,winter
New York,2011-01-12,0.8465040060774833,winter
New York,2011-01-13,-9.211874448406558,winter
New York,2011-01-14,-1.6205825373971925,winter
New York,2011-01-15,1.0175960593958684,winter
New York,2011-01-16,-1.8066248061879207,winter
New York,2011-01-17,1.2308328534644195,winter
New York,2011-01-18,0.052494050044983906,winter
New York,2011-01-19,1.3405261075043926,winter
New York,2011-01-20,-1.4938988389326568,winter
New York,2011-01-21,7.625938821839947,winter
New York,2011-01-22,2.422443880180341,winter
New York,2011-01-23,5.035080881622332,winter
New York,2011-01-24,-0.9807230664714972,winter
New York,2011-01-25,-0.38311759730360334,winter
New York,2011-01-26,3.033072839938688,winter
New York,2011-01-27,1.3730319512537281,winter
New York,2011-01-28,0.1105023372503603,winter
New York,2011-01-29,3.315864689231881,winter
New York,2011-01-30,-5.543799018354304,winter
New York,2011-01-31,-12.167890680067053,winter
New York,2011-02-01,-1.8011406689968474,winter
New York,2011-02-02,8.374536335102272,winter
New York,2011-02-03,6.200649071380603,winter
New York,2011-02-04,-1.413344053933123,winter
New York,2011-02-05,-1.9240756768100424,winter
New York,2011-02-06,0.27383721075955,winter
New York,2011-02-07,3.8093143975953714,winter
New York,2011-02-08,4.222292279034008,winter
New York,2011-02-09,4.4235080423516955,winter
New York,2011-02-10,-1.6144821760638512,winter
New York,2011-02-11,3.137952881178337,winter
New York,2011-02-12,2.2338324037071438,winter
New York,2011-02-13,6.270354101837566,winter
New York,2011-02-14,2.165072460596913,winter
New York,2011-02-15,0.727533956642137,winter
New York,2011-02-16,-0.21620407883841802,winter
New York,2011-02-17,5.844256044042487,winter
New York,2011-02-18,3.7656073605271194,winter
New York,2011-02-19,-1.7184464691848116,winter
New York,2011-02-20,-11.531308393169692,winter
New York,2011-02-21,-1.8012464052757957,winter
New York,2011-02-22,2.6239310954220914,winter
New York,2011-02-23,-2.473041652234037,winter
New York,2011-02-24,11.56816419296895,winter
New York,2011-02-25,0.8011487764968297,winter
New York,2011-02-26,3.4641931857250796,winter
New York,2011-02-27,0.2145612037915076,winter
New York,2011-02-28,-3.203277098817221,winter
New York,2011-03-01,21.228893272401482,spring
New York,2011-03-02,8.489546625083722,spring
New York,2011-03-03,3.0080699767177412,spring
New York,2011-03-04,8.259042417833117,spring
New York,2011-03-05,12.824906197008584,spring
New York,2011-03-06,4.512665446768591,spring
New York,2011-03-07,4.768066881228447,spring
New York,2011-03-08,2.3144430650494394,spring
New York,2011-03-09,5.881101745797957,spring
New York,2011-03-10,12.056171036336675,spring
New York,2011-03-11,3.331983435913685,spring
New York,2011-03-12,6.333911397938897,spring
New York,2011-03-13,9.902366958676012,spring
New York,2011-03-14,5.858568855444685,spring
New York,2011-03-15,11.077965865885178,spring
New York,2011-03-16,9.64316803830537,spring
New York,2011-03-17,9.26305463091644,spring
New York,2011-03-18,15.109191861542987,spring
New York,2011-03-19,17.643226389647698,spring
New York,2011-03-20,9.77365002720691,spring
New York,2011-03-21,12.824957817856042,spring
New York,2011-03-22,-1.0809798074381405,spring
New York,2011-03-23,4.5770972462726744,spring
New York,2011-03-24,11.427717303443975,spring
New York,2011-03-25,3.9696006295696,spring
New York,2011-03-26,6.754203291273413,spring
New York,2011-03-27,13.496854245822572,spring
New York,2011-03-28,13.482175130119362,spring
New York,2011-03-29,6.46972496671602,spring
New York,2011-03-30,9.37936085425576,spring
New York,2011-03-31,12.979451765570339,spring
New York,2011-04-01,4.870849565022759,spring
New York,2011-04-02,3.8682052979665738,spring
New York,2011-04-03,8.920816130811254,spring
New York,2011-04-04,6.950692703863586,spring
New York,2011-04-05,18.424056763961183,spring
New York,2011-04-06,3.9459803015732806,spring
New York,2011-04-07,12.036923008364186,spring
New York,2011-04-08,18.57926819276796,spring
New York,2011-04-09,8.93475174008347,spring
New York,2011-04-10,9.746020960525845,spring
New York,2011-04-11,8.368966853796126,spring
New York,2011-04-12,-1.1479997589008928,spring
New York,2011-04-13,15.824395748363843,spring
New York,2011-04-14,13.565793234370771,spring
New York,2011-04-15,2.210508057541568,spring
New York,2011-04-16,17.32696726238089,spring
New York,2011-04-17,8.247029268936107,spring
New York,2011-04-18,17.108601098346362,spring
New York,2011-04-19,8.015084153337243,spring
New York,2011-04-20,14.751216298678273,spring
New York,2011-04-21,18.361456180177868,spring
New York,2011-04-22,12.368253200054397,spring
New York,2011-04-23,6.616797312626883,spring
New York,2011-04-24,8.470703244298317,spring
New York,2011-04-25,13.034133961270408,spring
New York,2011-04-26,3.286690939352786,spring
New York,2011-04-27,1.4495883225499728,spring
New York,2011-04-28,13.590408563030142,spring
New York,2011-04-29,14.846903510220795,spring
New York,2011-04-30,9.829722238622786,spring
New York,2011-05-01,8.217812253776373,spring
New York,2011-05-02,8.432651126241726,spring
New York,2011-05-03,15.906846587421981,spring
New York,2011-05-04,9.106709732711632,spring
New York,2011-05-05,10.80608180561355,spring
New York,2011-05-06,2.9156144401318693,spring
New York,2011-05-07,5.491293973129727,spring
New York,2011-05-08,9.232755390119664,spring
New York,2011-05-09,14.758370803583743,spring
New York,2011-05-10,10.219586108164595,spring
New York,2011-05-11,5.762204879676564,spring
New York,2011-05-12,15.490663987736362,spring
New York,2011-05-13,16.32966732506749,spring
New York,2011-05-14,12.37605269492675,spring
New York,2011-05-15,16.422900643802585,spring
New York,2011-05-16,8.232557395908406,spring
New York,2011-05-17,13.628413919449883,spring
New York,2011-05-18,16.85103340735267,spring
New York,2011-05-19,9.075550266571915,spring
New York,2011-05-20,13.858009505614836,spring
New York,2011-05-21,11.357761072790934,spring
New York,2011-05-22,9.07913265407908,spring
New York,2011-05-23,10.841857795261122,spring
New York,2011-05-24,4.073862964317692,spring
New York,2011-05-25,13.029259495874808,spring
New York,2011-05-26,5.429877557186028,spring
New York,2011-05-27,16.82708677464401,spring
New York,2011-05-28,10.24597244677565,spring
New York,2011-05-29,9.899069473379368,spring
New York,2011-05-30,6.676408672778145,spring
New York,2011-05-31,5.7983666270917205,spring
New York,2011-06-01,29.911397954808415,summer
New York,2011-06-02,10.317028852267704,summer
New York,2011-06-03,24.035000787680378,summer
New York,2011-06-04,18.68082021961635,summer
New York,2011-06-05,16.221430604130646,summer
New York,2011-06-06,22.93759849229975,summer
New York,2011-06-07,22.04432119559368,summer
New York,2011-06-08,23.798439646523008,summer
New York,2011-06-09,23.613669232755175,summer
New York,2011-06-10,28.176246471725797,summer
New York,2011-06-11,21.262732857240827,summer
New York,2011-06-12,21.615571844163632,summer
New York,2011-06-13,21.075726651648903,summer
New York,2011-06-14,31.570836570647188,summer
New York,2011-06-15,23.96795740713404,summer
New York,2011-06-16,25.150170925307833,summer
New York,2011-06-17,20.733615524428956,summer
New York,2011-06-18,33.08191290110152,summer
New York,2011-06-19,25.315858362380343,summer
New York,2011-06-20,23.297712258989808,summer
New York,2011-06-21,28.02610379122369,summer
New York,2011-06-22,33.93195552759698,summer
New York,2011-06-23,17.675113196628452,summer
New York,2011-06-24,29.979089666869395,summer
New York,2011-06-25,27.994941151677857,summer
New York,2011-06-26,22.09828021347186,summer
New York,2011-06-27,31.46862955561222,summer
New York,2011-06-28,35.50059556183598,summer
New York,2011-06-29,26.269045599398485,summer
New York,2011-06-30,23.51513250877712,summer
New York,2011-07-01,26.19874291946694,summer
New York,2011-07-02,24.405815719581135,summer
New York,2011-07-03,25.266610866062035,summer
New York,2011-07-04,16.300589508040492,summer
New York,2011-07-05,20.30405022772806,summer
New York,2011-07-06,21.763978193249237,summer
New York,2011-07-07,27.40795103796155,summer
New York,2011-07-08,26.305455846102348,summer
New York,2011-07-09,22.00605935176234,summer
New York,2011-07-10,26.048136345910464,summer
New York,2011-07-11,32.1249763829083,summer
New York,2011-07-12,25.65924849865437,summer
New York,2011-07-13,22.12770802224021,summer
New York,2011-07-14,35.79183315697101,summer
New York,2011-07-15,23.447404302618327,summer
New York,2011-07-16,28.535127719284635,summer
New York,2011-07-17,12.524504584794045,summer
New York,2011-07-18,33.12407746970919,summer
New York,2011-07-19,23.642178000386394,summer
New York,2011-07-20,29.841051449340814,summer
New York,2011-07-21,22.95471000559051,summer
New York,2011-07-22,28.629742751924567,summer
New York,2011-07-23,14.146673374107195,summer
New York,2011-07-24,19.142994802887706,summer
New York,2011-07-25,27.309467467019946,summer
New York,2011-07-26,34.862268317288745,summer
New York,2011-07-27,25.165377255402507,summer
New York,2011-07-28,32.19951651833167,summer
New York,2011-07-29,30.411919878337983,summer
New York,2011-07-30,21.357094437600903,summer
New York,2011-07-31,21.45717498782902,summer
New York,2011-08-01,29.43544408755701,summer
New York,2011-08-02,26.85093805652441,summer
New York,2011-08-03,18.987841995510372,summer
New York,2011-08-04,21.801617977178644,summer
New York,2011-08-05,19.354617454694846,summer
New York,2011-08-06,26.128096414779236,summer
New York,2011-08-07,22.3090961287908,summer
New York,2011-08-08,24.230421132085276,summer
New York,2011-08-09,32.68073661435461,summer
New York,2011-08-10,21.754127974189522,summer
New York,2011-08-11,17.407513248773967,summer
New York,2011-08-12,16.911743577964486,summer
New York,2011-08-13,26.127625565059688,summer
New York,2011-08-14,12.816178590567556,summer
New York,2011-08-15,23.801346458106856,summer
New York,2011-08-16,23.996036997629826,summer
New York,2011-08-17,20.012094051529402,summer
New York,2011-08-18,19.079521880246343,summer
New York,2011-08-19,20.600126102525735,summer
New York,2011-08-20,19.724906003596352,summer
New York,2011-08-21,29.240081370245647,summer
New York,2011-08-22,30.112468212664687,summer
New York,2011-08-23,27.565024718130655,summer
New York,2011-08-24,28.691812185585995,summer
New York,2011-08-25,20.40087280455261,summer
New York,2011-08-26,22.009977820380396,summer
New York,2011-08-27,27.392061106542428,summer
New York,2011-08-28,23.61799564025818,summer
New York,2011-08-29,31.766338247989502,summer
New York,2011-08-30,20.00377261242516,summer
New York,2011-08-31,31.31261325778521,summer
New York,2011-09-01,9.689857812434475,autumn
New York,2011-09-02,7.32214905421317,autumn
New York,2011-09-03,18.570628915452566,autumn
New York,2011-09-04,10.279628198729343,autumn
New York,2011-09-05,8.60173001417541,autumn
New York,2011-09-06,9.098805792465196,autumn
New York,2011-09-07,19.66643575862762,autumn
New York,2011-09-08,13.13944358611704,autumn
New York,2011-09-09,15.588061712040437,autumn
New York,2011-09-10,27.153888140047492,autumn
New York,2011-09-11,11.0024994234457,autumn
New York,2011-09-12,19.17468250774114,autumn
New York,2011-09-13,21.213948915108766,autumn
New York,2011-09-14,17.40437996018807,autumn
New York,2011-09-15,11.19414562807431,autumn
New York,2011-09-16,25.865963754977578,autumn
New York,2011-09-17,15.525276489169032,autumn
New York,2011-09-18,20.824571360575337,autumn
New York,2011-09-19,4.361260359811682,autumn
New York,2011-09-20,15.852964326504258,autumn
New York,2011-09-21,18.138844188171632,autumn
New York,2011-09-22,14.612936523725658,autumn
New York,2011-09-23,23.07568917488341,autumn
New York,2011-09-24,19.38649452737148,autumn
New York,2011-09-25,15.240505535843523,autumn
New York,2011-09-26,13.780176012921174,autumn
New York,2011-09-27,5.787106150805272,autumn
New York,2011-09-28,20.695955808116963,autumn
New York,2011-09-29,10.634107549729704,autumn
New York,2011-09-30,14.062494411540538,autumn
New York,2011-10-01,17.224597435785498,autumn
New York,2011-10-02,25.811911072568314,autumn
New York,2011-10-03,6.647867908469825,autumn
New York,2011-10-04,9.080022544565626,autumn
New York,2011-10-05,10.226938684030959,autumn
New York,2011-10-06,15.220659687391768,autumn
New York,2011-10-07,11.608670486855237,autumn
New York,2011-10-08,17.758700695638815,autumn
New York,2011-10-09,9.016939124135808,autumn
New York,2011-10-10,19.83042244484264,autumn
New York,2011-10-11,9.835441301305051,autumn
New York,2011-10-12,20.674357852001286,autumn
